Cod_municipio,Uf,Nome,Cod_ibge,Num_habitantes
2804003,SE,Maruim,"2804003   ",NULL
2804102,SE,Moita Bonita,"2804102   ",NULL
2804201,SE,Monte Alegre de Sergipe,"2804201   ",NULL
2804300,SE,Muribeca,"2804300   ",NULL
2804409,SE,Neópolis,"2804409   ",NULL
2804458,SE,Nossa Senhora Aparecida,"2804458   ",NULL
2804508,SE,Nossa Senhora da Glória,"2804508   ",NULL
2804607,SE,Nossa Senhora das Dores,"2804607   ",NULL
2804706,SE,Nossa Senhora de Lourdes,"2804706   ",NULL
2804805,SE,Nossa Senhora do Socorro,"2804805   ",NULL
2804904,SE,Pacatuba,"2804904   ",NULL
2805000,SE,Pedra Mole,"2805000   ",NULL
2805109,SE,Pedrinhas,"2805109   ",NULL
2805208,SE,Pinhão,"2805208   ",NULL
2805307,SE,Pirambu,"2805307   ",NULL
2805406,SE,Poço Redondo,"2805406   ",NULL
2805505,SE,Poço Verde,"2805505   ",NULL
2805604,SE,Porto da Folha,"2805604   ",NULL
2805703,SE,Propriá,"2805703   ",NULL
2805802,SE,Riachão do Dantas,"2805802   ",NULL
2805901,SE,Riachuelo,"2805901   ",NULL
2806008,SE,Ribeirópolis,"2806008   ",NULL
2806107,SE,Rosário do Catete,"2806107   ",NULL
2806206,SE,Salgado,"2806206   ",NULL
2806305,SE,Santa Luzia do Itanhy,"2806305   ",NULL
2806404,SE,Santana do São Francisco,"2806404   ",NULL
2806503,SE,Santa Rosa de Lima,"2806503   ",NULL
2806602,SE,Santo Amaro das Brotas,"2806602   ",NULL
2806701,SE,São Cristóvão,"2806701   ",NULL
2806800,SE,São Domingos,"2806800   ",NULL
2806909,SE,São Francisco,"2806909   ",NULL
2807006,SE,São Miguel do Aleixo,"2807006   ",NULL
2807105,SE,Simão Dias,"2807105   ",NULL
2807204,SE,Siriri,"2807204   ",NULL
2807303,SE,Telha,"2807303   ",NULL
2807402,SE,Tobias Barreto,"2807402   ",NULL
2807501,SE,Tomar do Geru,"2807501   ",NULL
2807600,SE,Umbaúba,"2807600   ",NULL
2900108,BA,Abaíra,"2900108   ",NULL
2900207,BA,Abaré,"2900207   ",NULL
2900306,BA,Acajutiba,"2900306   ",NULL
2900355,BA,Adustina,"2900355   ",NULL
2900405,BA,Água Fria,"2900405   ",NULL
2900504,BA,Érico Cardoso,"2900504   ",NULL
2900603,BA,Aiquara,"2900603   ",NULL
2900702,BA,Alagoinhas,"2900702   ",NULL
2900801,BA,Alcobaça,"2900801   ",NULL
2900900,BA,Almadina,"2900900   ",NULL
2901007,BA,Amargosa,"2901007   ",NULL
2901106,BA,Amélia Rodrigues,"2901106   ",NULL
2901155,BA,América Dourada,"2901155   ",NULL
2901205,BA,Anagé,"2901205   ",NULL
2901304,BA,Andaraí,"2901304   ",NULL
2901353,BA,Andorinha,"2901353   ",NULL
2901403,BA,Angical,"2901403   ",NULL
2901502,BA,Anguera,"2901502   ",NULL
2901601,BA,Antas,"2901601   ",NULL
2901700,BA,Antônio Cardoso,"2901700   ",NULL
2901809,BA,Antônio Gonçalves,"2901809   ",NULL
2901908,BA,Aporá,"2901908   ",NULL
2901957,BA,Apuarema,"2901957   ",NULL
2902005,BA,Aracatu,"2902005   ",NULL
2902054,BA,Araças,"2902054   ",NULL
2902104,BA,Araci,"2902104   ",NULL
2902203,BA,Aramari,"2902203   ",NULL
2902252,BA,Arataca,"2902252   ",NULL
2902302,BA,Aratuípe,"2902302   ",NULL
2902401,BA,Aurelino Leal,"2902401   ",NULL
2902500,BA,Baianópolis,"2902500   ",NULL
2902609,BA,Baixa Grande,"2902609   ",NULL
2902658,BA,Banzaê,"2902658   ",NULL
2902708,BA,Barra,"2902708   ",NULL
2902807,BA,Barra da Estiva,"2902807   ",NULL
2902906,BA,Barra do Choça,"2902906   ",NULL
2903003,BA,Barra do Mendes,"2903003   ",NULL
2903102,BA,Barra do Rocha,"2903102   ",NULL
2903201,BA,Barreiras,"2903201   ",NULL
2903235,BA,Barro Alto,"2903235   ",NULL
2903276,BA,Barrocas,"2903276   ",NULL
2903300,BA,Barro Preto,"2903300   ",NULL
2903409,BA,Belmonte,"2903409   ",NULL
2903508,BA,Belo Campo,"2903508   ",NULL
2903607,BA,Biritinga,"2903607   ",NULL
2903706,BA,Boa Nova,"2903706   ",NULL
2903805,BA,Boa Vista do Tupim,"2903805   ",NULL
2903904,BA,Bom Jesus da Lapa,"2903904   ",NULL
2903953,BA,Bom Jesus da Serra,"2903953   ",NULL
2904001,BA,Boninal,"2904001   ",NULL
2904050,BA,Bonito,"2904050   ",NULL
2904100,BA,Boquira,"2904100   ",NULL
2904209,BA,Botuporã,"2904209   ",NULL
2904308,BA,Brejões,"2904308   ",NULL
2904407,BA,Brejolândia,"2904407   ",NULL
2904506,BA,Brotas de Macaúbas,"2904506   ",NULL
2904605,BA,Brumado,"2904605   ",NULL
2904704,BA,Buerarema,"2904704   ",NULL
2904753,BA,Buritirama,"2904753   ",NULL
2904803,BA,Caatiba,"2904803   ",NULL
2904852,BA,Cabaceiras do Paraguaçu,"2904852   ",NULL
2904902,BA,Cachoeira,"2904902   ",NULL
2905008,BA,Caculé,"2905008   ",NULL
2905107,BA,Caém,"2905107   ",NULL
2905156,BA,Caetanos,"2905156   ",NULL
2905206,BA,Caetité,"2905206   ",NULL
2905305,BA,Cafarnaum,"2905305   ",NULL
2905404,BA,Cairu,"2905404   ",NULL
2905503,BA,Caldeirão Grande,"2905503   ",NULL
2905602,BA,Camacan,"2905602   ",NULL
2905701,BA,Camaçari,"2905701   ",NULL
2905800,BA,Camamu,"2905800   ",NULL
2905909,BA,Campo Alegre de Lourdes,"2905909   ",NULL
2906006,BA,Campo Formoso,"2906006   ",NULL
2906105,BA,Canápolis,"2906105   ",NULL
2906204,BA,Canarana,"2906204   ",NULL
2906303,BA,Canavieiras,"2906303   ",NULL
2906402,BA,Candeal,"2906402   ",NULL
2906501,BA,Candeias,"2906501   ",NULL
2906600,BA,Candiba,"2906600   ",NULL
2906709,BA,Cândido Sales,"2906709   ",NULL
2906808,BA,Cansanção,"2906808   ",NULL
2906824,BA,Canudos,"2906824   ",NULL
2906857,BA,Capela do Alto Alegre,"2906857   ",NULL
2906873,BA,Capim Grosso,"2906873   ",NULL
2906899,BA,Caraíbas,"2906899   ",NULL
2906907,BA,Caravelas,"2906907   ",NULL
2907004,BA,Cardeal da Silva,"2907004   ",NULL
2907103,BA,Carinhanha,"2907103   ",NULL
2907202,BA,Casa Nova,"2907202   ",NULL
2907301,BA,Castro Alves,"2907301   ",NULL
2907400,BA,Catolândia,"2907400   ",NULL
2907509,BA,Catu,"2907509   ",NULL
2907558,BA,Caturama,"2907558   ",NULL
2907608,BA,Central,"2907608   ",NULL
2907707,BA,Chorrochó,"2907707   ",NULL
2907806,BA,Cícero Dantas,"2907806   ",NULL
2907905,BA,Cipó,"2907905   ",NULL
2908002,BA,Coaraci,"2908002   ",NULL
2908101,BA,Cocos,"2908101   ",NULL
2908200,BA,Conceição da Feira,"2908200   ",NULL
2908309,BA,Conceição do Almeida,"2908309   ",NULL
2908408,BA,Conceição do Coité,"2908408   ",NULL
2908507,BA,Conceição do Jacuípe,"2908507   ",NULL
2908606,BA,Conde,"2908606   ",NULL
2908705,BA,Condeúba,"2908705   ",NULL
2908804,BA,Contendas do Sincorá,"2908804   ",NULL
2908903,BA,Coração de Maria,"2908903   ",NULL
2909000,BA,Cordeiros,"2909000   ",NULL
2909109,BA,Coribe,"2909109   ",NULL
2909208,BA,Coronel João Sá,"2909208   ",NULL
2909307,BA,Correntina,"2909307   ",NULL
2909406,BA,Cotegipe,"2909406   ",NULL
2909505,BA,Cravolândia,"2909505   ",NULL
2909604,BA,Crisópolis,"2909604   ",NULL
2909703,BA,Cristópolis,"2909703   ",NULL
2909802,BA,Cruz das Almas,"2909802   ",NULL
2909901,BA,Curaçá,"2909901   ",NULL
2910008,BA,Dário Meira,"2910008   ",NULL
2910057,BA,Dias d'Ávila,"2910057   ",NULL
2910107,BA,Dom Basílio,"2910107   ",NULL
2910206,BA,Dom Macedo Costa,"2910206   ",NULL
2910305,BA,Elísio Medrado,"2910305   ",NULL
2910404,BA,Encruzilhada,"2910404   ",NULL
2910503,BA,Entre Rios,"2910503   ",NULL
2910602,BA,Esplanada,"2910602   ",NULL
2910701,BA,Euclides da Cunha,"2910701   ",NULL
2910727,BA,Eunápolis,"2910727   ",NULL
2910750,BA,Fátima,"2910750   ",NULL
2910776,BA,Feira da Mata,"2910776   ",NULL
2910800,BA,Feira de Santana,"2910800   ",NULL
2910859,BA,Filadélfia,"2910859   ",NULL
2910909,BA,Firmino Alves,"2910909   ",NULL
2911006,BA,Floresta Azul,"2911006   ",NULL
2911105,BA,Formosa do Rio Preto,"2911105   ",NULL
2911204,BA,Gandu,"2911204   ",NULL
2911253,BA,Gavião,"2911253   ",NULL
2911303,BA,Gentio do Ouro,"2911303   ",NULL
2911402,BA,Glória,"2911402   ",NULL
2911501,BA,Gongogi,"2911501   ",NULL
2911600,BA,Governador Mangabeira,"2911600   ",NULL
2911659,BA,Guajeru,"2911659   ",NULL
2911709,BA,Guanambi,"2911709   ",NULL
2911808,BA,Guaratinga,"2911808   ",NULL
2911857,BA,Heliópolis,"2911857   ",NULL
2911907,BA,Iaçu,"2911907   ",NULL
2912004,BA,Ibiassucê,"2912004   ",NULL
2912103,BA,Ibicaraí,"2912103   ",NULL
2912202,BA,Ibicoara,"2912202   ",NULL
2912301,BA,Ibicuí,"2912301   ",NULL
2912400,BA,Ibipeba,"2912400   ",NULL
2912509,BA,Ibipitanga,"2912509   ",NULL
2912608,BA,Ibiquera,"2912608   ",NULL
2912707,BA,Ibirapitanga,"2912707   ",NULL
2912806,BA,Ibirapuã,"2912806   ",NULL
2912905,BA,Ibirataia,"2912905   ",NULL
2913002,BA,Ibitiara,"2913002   ",NULL
2913101,BA,Ibititá,"2913101   ",NULL
2913200,BA,Ibotirama,"2913200   ",NULL
2913309,BA,Ichu,"2913309   ",NULL
2913408,BA,Igaporã,"2913408   ",NULL
2913457,BA,Igrapiúna,"2913457   ",NULL
2913507,BA,Iguaí,"2913507   ",NULL
2913606,BA,Ilhéus,"2913606   ",NULL
2913705,BA,Inhambupe,"2913705   ",NULL
2913804,BA,Ipecaetá,"2913804   ",NULL
2913903,BA,Ipiaú,"2913903   ",NULL
2914000,BA,Ipirá,"2914000   ",NULL
2914109,BA,Ipupiara,"2914109   ",NULL
2914208,BA,Irajuba,"2914208   ",NULL
2914307,BA,Iramaia,"2914307   ",NULL
2914406,BA,Iraquara,"2914406   ",NULL
2914505,BA,Irará,"2914505   ",NULL
2914604,BA,Irecê,"2914604   ",NULL
2914653,BA,Itabela,"2914653   ",NULL
2914703,BA,Itaberaba,"2914703   ",NULL
2914802,BA,Itabuna,"2914802   ",NULL
2914901,BA,Itacaré,"2914901   ",NULL
2915007,BA,Itaeté,"2915007   ",NULL
2915106,BA,Itagi,"2915106   ",NULL
2915205,BA,Itagibá,"2915205   ",NULL
2915304,BA,Itagimirim,"2915304   ",NULL
2915353,BA,Itaguaçu da Bahia,"2915353   ",NULL
2915403,BA,Itaju do Colônia,"2915403   ",NULL
2915502,BA,Itajuípe,"2915502   ",NULL
2915601,BA,Itamaraju,"2915601   ",NULL
2915700,BA,Itamari,"2915700   ",NULL
2915809,BA,Itambé,"2915809   ",NULL
2915908,BA,Itanagra,"2915908   ",NULL
2916005,BA,Itanhém,"2916005   ",NULL
2916104,BA,Itaparica,"2916104   ",NULL
2916203,BA,Itapé,"2916203   ",NULL
2916302,BA,Itapebi,"2916302   ",NULL
2916401,BA,Itapetinga,"2916401   ",NULL
2916500,BA,Itapicuru,"2916500   ",NULL
2916609,BA,Itapitanga,"2916609   ",NULL
2916708,BA,Itaquara,"2916708   ",NULL
2916807,BA,Itarantim,"2916807   ",NULL
2916856,BA,Itatim,"2916856   ",NULL
2916906,BA,Itiruçu,"2916906   ",NULL
2917003,BA,Itiúba,"2917003   ",NULL
2917102,BA,Itororó,"2917102   ",NULL
2917201,BA,Ituaçu,"2917201   ",NULL
2917300,BA,Ituberá,"2917300   ",NULL
2917334,BA,Iuiú,"2917334   ",NULL
2917359,BA,Jaborandi,"2917359   ",NULL
2917409,BA,Jacaraci,"2917409   ",NULL
2917508,BA,Jacobina,"2917508   ",NULL
2917607,BA,Jaguaquara,"2917607   ",NULL
2917706,BA,Jaguarari,"2917706   ",NULL
2917805,BA,Jaguaripe,"2917805   ",NULL
2917904,BA,Jandaíra,"2917904   ",NULL
2918001,BA,Jequié,"2918001   ",NULL
2918100,BA,Jeremoabo,"2918100   ",NULL
2918209,BA,Jiquiriçá,"2918209   ",NULL
2918308,BA,Jitaúna,"2918308   ",NULL
2918357,BA,João Dourado,"2918357   ",NULL
2918407,BA,Juazeiro,"2918407   ",NULL
2918456,BA,Jucuruçu,"2918456   ",NULL
2918506,BA,Jussara,"2918506   ",NULL
2918555,BA,Jussari,"2918555   ",NULL
2918605,BA,Jussiape,"2918605   ",NULL
2918704,BA,Lafaiete Coutinho,"2918704   ",NULL
2918753,BA,Lagoa Real,"2918753   ",NULL
2918803,BA,Laje,"2918803   ",NULL
2918902,BA,Lajedão,"2918902   ",NULL
2919009,BA,Lajedinho,"2919009   ",NULL
2919058,BA,Lajedo do Tabocal,"2919058   ",NULL
2919108,BA,Lamarão,"2919108   ",NULL
2919157,BA,Lapão,"2919157   ",NULL
2919207,BA,Lauro de Freitas,"2919207   ",NULL
2919306,BA,Lençóis,"2919306   ",NULL
2919405,BA,Licínio de Almeida,"2919405   ",NULL
2919504,BA,Livramento de Nossa Senhora,"2919504   ",NULL
2919553,BA,Luís Eduardo Magalhães,"2919553   ",NULL
2919603,BA,Macajuba,"2919603   ",NULL
2919702,BA,Macarani,"2919702   ",NULL
2919801,BA,Macaúbas,"2919801   ",NULL
2919900,BA,Macururé,"2919900   ",NULL
2919926,BA,Madre de Deus,"2919926   ",NULL
2919959,BA,Maetinga,"2919959   ",NULL
2920007,BA,Maiquinique,"2920007   ",NULL
2920106,BA,Mairi,"2920106   ",NULL
2920205,BA,Malhada,"2920205   ",NULL
2920304,BA,Malhada de Pedras,"2920304   ",NULL
2920403,BA,Manoel Vitorino,"2920403   ",NULL
2920452,BA,Mansidão,"2920452   ",NULL
2920502,BA,Maracás,"2920502   ",NULL
2920601,BA,Maragogipe,"2920601   ",NULL
2920700,BA,Maraú,"2920700   ",NULL
2920809,BA,Marcionílio Souza,"2920809   ",NULL
2920908,BA,Mascote,"2920908   ",NULL
2921005,BA,Mata de São João,"2921005   ",NULL
2921054,BA,Matina,"2921054   ",NULL
2921104,BA,Medeiros Neto,"2921104   ",NULL
2921203,BA,Miguel Calmon,"2921203   ",NULL
2921302,BA,Milagres,"2921302   ",NULL
2921401,BA,Mirangaba,"2921401   ",NULL
2921450,BA,Mirante,"2921450   ",NULL
2921500,BA,Monte Santo,"2921500   ",NULL
2921609,BA,Morpará,"2921609   ",NULL
2921708,BA,Morro do Chapéu,"2921708   ",NULL
2921807,BA,Mortugaba,"2921807   ",NULL
2921906,BA,Mucugê,"2921906   ",NULL
2922003,BA,Mucuri,"2922003   ",NULL
2922052,BA,Mulungu do Morro,"2922052   ",NULL
2922102,BA,Mundo Novo,"2922102   ",NULL
2922201,BA,Muniz Ferreira,"2922201   ",NULL
2922250,BA,Muquém de São Francisco,"2922250   ",NULL
2922300,BA,Muritiba,"2922300   ",NULL
2922409,BA,Mutuípe,"2922409   ",NULL
2922508,BA,Nazaré,"2922508   ",NULL
2922607,BA,Nilo Peçanha,"2922607   ",NULL
2922656,BA,Nordestina,"2922656   ",NULL
2922706,BA,Nova Canaã,"2922706   ",NULL
2922730,BA,Nova Fátima,"2922730   ",NULL
2922755,BA,Nova Ibiá,"2922755   ",NULL
2922805,BA,Nova Itarana,"2922805   ",NULL
2922854,BA,Nova Redenção,"2922854   ",NULL
2922904,BA,Nova Soure,"2922904   ",NULL
2923001,BA,Nova Viçosa,"2923001   ",NULL
2923035,BA,Novo Horizonte,"2923035   ",NULL
2923050,BA,Novo Triunfo,"2923050   ",NULL
2923100,BA,Olindina,"2923100   ",NULL
2923209,BA,Oliveira dos Brejinhos,"2923209   ",NULL
2923308,BA,Ouriçangas,"2923308   ",NULL
2923357,BA,Ourolândia,"2923357   ",NULL
2923407,BA,Palmas de Monte Alto,"2923407   ",NULL
2923506,BA,Palmeiras,"2923506   ",NULL
2923605,BA,Paramirim,"2923605   ",NULL
2923704,BA,Paratinga,"2923704   ",NULL
2923803,BA,Paripiranga,"2923803   ",NULL
2923902,BA,Pau Brasil,"2923902   ",NULL
2924009,BA,Paulo Afonso,"2924009   ",NULL
2924058,BA,Pé de Serra,"2924058   ",NULL
2924108,BA,Pedrão,"2924108   ",NULL
2924207,BA,Pedro Alexandre,"2924207   ",NULL
2924306,BA,Piatã,"2924306   ",NULL
2924405,BA,Pilão Arcado,"2924405   ",NULL
2924504,BA,Pindaí,"2924504   ",NULL
2924603,BA,Pindobaçu,"2924603   ",NULL
2924652,BA,Pintadas,"2924652   ",NULL
2924678,BA,Piraí do Norte,"2924678   ",NULL
2924702,BA,Piripá,"2924702   ",NULL
2924801,BA,Piritiba,"2924801   ",NULL
2924900,BA,Planaltino,"2924900   ",NULL
2925006,BA,Planalto,"2925006   ",NULL
2925105,BA,Poções,"2925105   ",NULL
2925204,BA,Pojuca,"2925204   ",NULL
2925253,BA,Ponto Novo,"2925253   ",NULL
2925303,BA,Porto Seguro,"2925303   ",NULL
2925402,BA,Potiraguá,"2925402   ",NULL
2925501,BA,Prado,"2925501   ",NULL
2925600,BA,Presidente Dutra,"2925600   ",NULL
2925709,BA,Presidente Jânio Quadros,"2925709   ",NULL
2925758,BA,Presidente Tancredo Neves,"2925758   ",NULL
2925808,BA,Queimadas,"2925808   ",NULL
2925907,BA,Quijingue,"2925907   ",NULL
2925931,BA,Quixabeira,"2925931   ",NULL
2925956,BA,Rafael Jambeiro,"2925956   ",NULL
2926004,BA,Remanso,"2926004   ",NULL
2926103,BA,Retirolândia,"2926103   ",NULL
2926202,BA,Riachão das Neves,"2926202   ",NULL
2926301,BA,Riachão do Jacuípe,"2926301   ",NULL
2926400,BA,Riacho de Santana,"2926400   ",NULL
2926509,BA,Ribeira do Amparo,"2926509   ",NULL
2926608,BA,Ribeira do Pombal,"2926608   ",NULL
2926657,BA,Ribeirão do Largo,"2926657   ",NULL
2926707,BA,Rio de Contas,"2926707   ",NULL
2926806,BA,Rio do Antônio,"2926806   ",NULL
2926905,BA,Rio do Pires,"2926905   ",NULL
2927002,BA,Rio Real,"2927002   ",NULL
2927101,BA,Rodelas,"2927101   ",NULL
2927200,BA,Ruy Barbosa,"2927200   ",NULL
2927309,BA,Salinas da Margarida,"2927309   ",NULL
2927408,BA,Salvador,"2927408   ",NULL
2927507,BA,Santa Bárbara,"2927507   ",NULL
2927606,BA,Santa Brígida,"2927606   ",NULL
2927705,BA,Santa Cruz Cabrália,"2927705   ",NULL
2927804,BA,Santa Cruz da Vitória,"2927804   ",NULL
2927903,BA,Santa Inês,"2927903   ",NULL
2928000,BA,Santaluz,"2928000   ",NULL
2928059,BA,Santa Luzia,"2928059   ",NULL
2928109,BA,Santa Maria da Vitória,"2928109   ",NULL
2928208,BA,Santana,"2928208   ",NULL
2928307,BA,Santanópolis,"2928307   ",NULL
2928406,BA,Santa Rita de Cássia,"2928406   ",NULL
2928505,BA,Santa Teresinha,"2928505   ",NULL
2928604,BA,Santo Amaro,"2928604   ",NULL
2928703,BA,Santo Antônio de Jesus,"2928703   ",NULL
2928802,BA,Santo Estêvão,"2928802   ",NULL
2928901,BA,São Desidério,"2928901   ",NULL
2928950,BA,São Domingos,"2928950   ",NULL
2929008,BA,São Félix,"2929008   ",NULL
2929057,BA,São Félix do Coribe,"2929057   ",NULL
2929107,BA,São Felipe,"2929107   ",NULL
2929206,BA,São Francisco do Conde,"2929206   ",NULL
2929255,BA,São Gabriel,"2929255   ",NULL
2929305,BA,São Gonçalo dos Campos,"2929305   ",NULL
2929354,BA,São José da Vitória,"2929354   ",NULL
2929370,BA,São José do Jacuípe,"2929370   ",NULL
2929404,BA,São Miguel das Matas,"2929404   ",NULL
2929503,BA,São Sebastião do Passé,"2929503   ",NULL
2929602,BA,Sapeaçu,"2929602   ",NULL
2929701,BA,Sátiro Dias,"2929701   ",NULL
2929750,BA,Saubara,"2929750   ",NULL
2929800,BA,Saúde,"2929800   ",NULL
2929909,BA,Seabra,"2929909   ",NULL
2930006,BA,Sebastião Laranjeiras,"2930006   ",NULL
2930105,BA,Senhor do Bonfim,"2930105   ",NULL
2930154,BA,Serra do Ramalho,"2930154   ",NULL
2930204,BA,Sento Sé,"2930204   ",NULL
2930303,BA,Serra Dourada,"2930303   ",NULL
2930402,BA,Serra Preta,"2930402   ",NULL
2930501,BA,Serrinha,"2930501   ",NULL
2930600,BA,Serrolândia,"2930600   ",NULL
2930709,BA,Simões Filho,"2930709   ",NULL
2930758,BA,Sítio do Mato,"2930758   ",NULL
2930766,BA,Sítio do Quinto,"2930766   ",NULL
2930774,BA,Sobradinho,"2930774   ",NULL
2930808,BA,Souto Soares,"2930808   ",NULL
2930907,BA,Tabocas do Brejo Velho,"2930907   ",NULL
2931004,BA,Tanhaçu,"2931004   ",NULL
2931053,BA,Tanque Novo,"2931053   ",NULL
2931103,BA,Tanquinho,"2931103   ",NULL
2931202,BA,Taperoá,"2931202   ",NULL
2931301,BA,Tapiramutá,"2931301   ",NULL
2931350,BA,Teixeira de Freitas,"2931350   ",NULL
2931400,BA,Teodoro Sampaio,"2931400   ",NULL
2931509,BA,Teofilândia,"2931509   ",NULL
2931608,BA,Teolândia,"2931608   ",NULL
2931707,BA,Terra Nova,"2931707   ",NULL
2931806,BA,Tremedal,"2931806   ",NULL
2931905,BA,Tucano,"2931905   ",NULL
2932002,BA,Uauá,"2932002   ",NULL
2932101,BA,Ubaíra,"2932101   ",NULL
2932200,BA,Ubaitaba,"2932200   ",NULL
2932309,BA,Ubatã,"2932309   ",NULL
2932408,BA,Uibaí,"2932408   ",NULL
2932457,BA,Umburanas,"2932457   ",NULL
2932507,BA,Una,"2932507   ",NULL
2932606,BA,Urandi,"2932606   ",NULL
2932705,BA,Uruçuca,"2932705   ",NULL
2932804,BA,Utinga,"2932804   ",NULL
2932903,BA,Valença,"2932903   ",NULL
2933000,BA,Valente,"2933000   ",NULL
2933059,BA,Várzea da Roça,"2933059   ",NULL
2933109,BA,Várzea do Poço,"2933109   ",NULL
2933158,BA,Várzea Nova,"2933158   ",NULL
2933174,BA,Varzedo,"2933174   ",NULL
2933208,BA,Vera Cruz,"2933208   ",NULL
2933257,BA,Vereda,"2933257   ",NULL
2933307,BA,Vitória da Conquista,"2933307   ",NULL
2933406,BA,Wagner,"2933406   ",NULL
2933455,BA,Wanderley,"2933455   ",NULL
2933505,BA,Wenceslau Guimarães,"2933505   ",NULL
2933604,BA,Xique-Xique,"2933604   ",NULL
30,BA,ITAPERUNA - RJ / MASCOTE - BA,NULL,NULL
3100104,MG,Abadia dos Dourados,"3100104   ",NULL
3100203,MG,Abaeté,"3100203   ",NULL
3100302,MG,Abre Campo,"3100302   ",NULL
3100401,MG,Acaiaca,"3100401   ",NULL
3100500,MG,Açucena,"3100500   ",NULL
3100609,MG,Água Boa,"3100609   ",NULL
3100708,MG,Água Comprida,"3100708   ",NULL
3100807,MG,Aguanil,"3100807   ",NULL
3100906,MG,Águas Formosas,"3100906   ",NULL
3101003,MG,Águas Vermelhas,"3101003   ",NULL
3101102,MG,Aimorés,"3101102   ",NULL
3101201,MG,Aiuruoca,"3101201   ",NULL
3101300,MG,Alagoa,"3101300   ",NULL
3101409,MG,Albertina,"3101409   ",NULL
3101508,MG,Além Paraíba,"3101508   ",NULL
3101607,MG,Alfenas,"3101607   ",NULL
3101631,MG,Alfredo Vasconcelos,"3101631   ",NULL
3101706,MG,Almenara,"3101706   ",NULL
3101805,MG,Alpercata,"3101805   ",NULL
3101904,MG,Alpinópolis,"3101904   ",NULL
3102001,MG,Alterosa,"3102001   ",NULL
3102050,MG,Alto Caparaó,"3102050   ",NULL
3102100,MG,Alto Rio Doce,"3102100   ",NULL
3102209,MG,Alvarenga,"3102209   ",NULL
3102308,MG,Alvinópolis,"3102308   ",NULL
3102407,MG,Alvorada de Minas,"3102407   ",NULL
3102506,MG,Amparo do Serra,"3102506   ",NULL
3102605,MG,Andradas,"3102605   ",NULL
3102704,MG,Cachoeira de Pajeú,"3102704   ",NULL
3102803,MG,Andrelândia,"3102803   ",NULL
3102852,MG,Angelândia,"3102852   ",NULL
3102902,MG,Antônio Carlos,"3102902   ",NULL
3103009,MG,Antônio Dias,"3103009   ",NULL
3103108,MG,Antônio Prado de Minas,"3103108   ",NULL
3103207,MG,Araçaí,"3103207   ",NULL
3103306,MG,Aracitaba,"3103306   ",NULL
3103405,MG,Araçuaí,"3103405   ",NULL
3103504,MG,Araguari,"3103504   ",NULL
3103603,MG,Arantina,"3103603   ",NULL
3103702,MG,Araponga,"3103702   ",NULL
3103751,MG,Araporã,"3103751   ",NULL
3103801,MG,Arapuá,"3103801   ",NULL
3103900,MG,Araújos,"3103900   ",NULL
3104007,MG,Araxá,"3104007   ",NULL
3104106,MG,Arceburgo,"3104106   ",NULL
3104205,MG,Arcos,"3104205   ",NULL
3104304,MG,Areado,"3104304   ",NULL
3104403,MG,Argirita,"3104403   ",NULL
3104452,MG,Aricanduva,"3104452   ",NULL
3104502,MG,Arinos,"3104502   ",NULL
3104601,MG,Astolfo Dutra,"3104601   ",NULL
3104700,MG,Ataléia,"3104700   ",NULL
3104809,MG,Augusto de Lima,"3104809   ",NULL
3104908,MG,Baependi,"3104908   ",NULL
3105004,MG,Baldim,"3105004   ",NULL
3105103,MG,Bambuí,"3105103   ",NULL
3105202,MG,Bandeira,"3105202   ",NULL
3105301,MG,Bandeira do Sul,"3105301   ",NULL
3105400,MG,Barão de Cocais,"3105400   ",NULL
3105509,MG,Barão de Monte Alto,"3105509   ",NULL
3105608,MG,Barbacena,"3105608   ",NULL
3105707,MG,Barra Longa,"3105707   ",NULL
3105905,MG,Barroso,"3105905   ",NULL
3106002,MG,Bela Vista de Minas,"3106002   ",NULL
3106101,MG,Belmiro Braga,"3106101   ",NULL
3106200,MG,Belo Horizonte,"3106200   ",NULL
3106309,MG,Belo Oriente,"3106309   ",NULL
3106408,MG,Belo Vale,"3106408   ",NULL
3106507,MG,Berilo,"3106507   ",NULL
3106606,MG,Bertópolis,"3106606   ",NULL
3106655,MG,Berizal,"3106655   ",NULL
3106705,MG,Betim,"3106705   ",NULL
3106804,MG,Bias Fortes,"3106804   ",NULL
3106903,MG,Bicas,"3106903   ",NULL
3107000,MG,Biquinhas,"3107000   ",NULL
3107109,MG,Boa Esperança,"3107109   ",NULL
3107208,MG,Bocaina de Minas,"3107208   ",NULL
3107307,MG,Bocaiúva,"3107307   ",NULL
3107406,MG,Bom Despacho,"3107406   ",NULL
3107505,MG,Bom Jardim de Minas,"3107505   ",NULL
3107604,MG,Bom Jesus da Penha,"3107604   ",NULL
3107703,MG,Bom Jesus do Amparo,"3107703   ",NULL
3107802,MG,Bom Jesus do Galho,"3107802   ",NULL
3107901,MG,Bom Repouso,"3107901   ",NULL
